Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuePSaVKcmX/,Classic yet ever-contemporary new automatic editions from the G-Timeless watch collection are captured in a new campaign. Discover more at link in bio. #GucciTimepieces,CAROUSEL_ALBUM,2023-07-09 06:00 AM,27710,-0.68,0.053,152,-0.76,27558,-0.68,,261937,288131,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cw18aXtssMS/,An everyday duffle defined by heritage codes Discover Fall Winter 2023 at the link in bio #GucciFW23 #GucciValigeria,CAROUSEL_ALBUM,2023-09-06 04:00 AM,27446,-0.69,0.05244,164,-0.74,27282,-0.69,,1475160,1622676,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3YXm9VC0OJ/,In the moment.  This season Sabato De Sarno presents his bold and contemporary take on everyday pieces.  #GucciAncora #GucciSS24 #GucciJackie,CAROUSEL_ALBUM,2024-02-15 03:00 PM,27307,-0.69,0.05212,135,-0.79,27172,-0.69,,1273326,1400659,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3cVpgLC23l/,As you are ancora always.  Sabato De Sarno’s new collection of everyday essentials is designed to be styled in daywear looks to express personal aesthetics.  #GucciAncora #GucciSS24,IMAGE,2024-02-17 04:00 AM,27232,-0.69,0.05197,163,-0.75,27069,-0.69,,1135238,1248762,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsBfXtlM8hr/,Portraying the essence of a day that blends seamlessly into evening Gucci Summer Stories are steeped in the softly vibrant hues of a summer well spent. Discover Gucci Summer Stories at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-05-09 09:00 AM,26972,-0.69,0.05159,102,-0.84,26870,-0.69,,975624,1073186,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrWd6niMrP0/,Wearing key looks and accessories from the latest collection Sienna Miller appears in a special shoot created with Vogue.⁣⁣Discover gifts to give or to keep via link in bio.⁣⁣#SiennaMiller #GGMarmont voguemagazine,IMAGE,2023-04-22 04:00 PM,26954,-0.69,0.05156,135,-0.79,26819,-0.69,,885853,974439,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrwCgMJIC1h/,Sienna Miller in Gucci Fall Winter 2023 on the Met Gala red carpet. The fundraising benefit celebrated the opening of the exhibit ‘Karl Lagerfeld: A Line of Beauty.’#MetGala #MetGala2023 #GucciFW23 #SiennaMiller,IMAGE,2023-05-02 02:20 PM,26952,-0.69,0.05155,134,-0.79,26818,-0.69,,1036537,1140191,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C3ikweJNVXm/,Headed to the EE BAFTAs.Daisy Edgar-Jones Paul Mescal Kingsley Ben-Adir Sheila Atim and Idris Elba in custom Gucci by Creative Director Sabato De Sarno for the EE BAFTA Film Awards.#DaisyEdgarJones #PaulMescal #KingsleyBenAdir #SheilaAtim #IdrisElba #EEBAFTAs,reel,2024-02-19 02:09 PM,26879,-0.69,0.0513,193,-0.7,26686,-0.69,,1351000,1486100,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cuzezs3oI4H/,A joyous ode to the vibrant energy of warmer weather. Summer Stories cover Gucci Art Walls around the world including in New York City. Discover more at the link in bio. #GucciSummerStories #GucciArtWall,IMAGE,2023-07-17 12:00 PM,26873,-0.69,0.0514,173,-0.73,26700,-0.69,,225290,247819,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C0iySNjCUCX/,Sealed with a Horsebit.  Gucci’s holiday windows and façades showcase special gift boxes decorated with the Horsebit a signature motif of the House since the 1950s. #GucciGift,reel,2023-12-07 02:32 AM,26730,-0.69,0.05103,230,-0.64,26500,-0.69,,191058,210164,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cw2zXKLK-QK/,The Fall Winter 2023 wardrobe Discover more at link in bio #GucciFW23,CAROUSEL_ALBUM,2023-09-06 12:00 PM,26711,-0.69,0.05104,170,-0.73,26541,-0.69,,1469721,1616693,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuY39ouPG1a/,A new campaign illuminates fine jewelry pieces embellished with timeless emblems. Discover more at link in bio. Art Director: Ezra Petronio and Lana Petrusevych Photographer & Director: Ezra Petronio Music Noir & Haze - Around (Solomun Vox) Composed by René Kristensen lyrics by Haze produced and arranged by Noir & Haze and remixed by Solomun Published by Reservoir Media Management (UK) Limited (PRS) & Defected Music ℗ & © 2011 Defected Records Limited Under Exclusive License From Noir Music #GucciJewelry,CAROUSEL_ALBUM,2023-07-07 04:00 AM,26636,-0.7,0.05095,143,-0.78,26493,-0.69,,250300,275330,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrTyRHYsEVJ/,In ‘A Sitting with Sienna’ Sienna Miller celebrates motherhood gratitude and style with Vogue and Gucci in a special tribute to the art of portrait sittings. Discover more at link in bio.#SiennaMiller voguemagazine,IMAGE,2023-04-21 03:00 PM,26539,-0.7,0.05076,128,-0.8,26411,-0.7,,868322,955155,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrrdPAGIGJ_/,In honor of the new Gucci Meatpacking boutique the House hosted a one-night only nostalgic ode to the Meatpacking nightlife heyday with Bungalow 8 founder Amy Sacco. Guests enjoyed a special DJ set by Idris Elba the protagonist of the GUCCI 25H timepiece campaign.,CAROUSEL_ALBUM,2023-04-30 07:38 PM,26382,-0.7,0.05046,78,-0.88,26304,-0.7,,974109,1071520,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtyyZ4Dsax8/,Within a travel-inspired room at the Gucci Visions exhibition in Florence luggage pieces recall the House’s origins and ever-evolving voyage of discovery. Discover more at link in bio. Located at Gucci Garden Piazza della Signoria 10 50122 Florence Italy #GucciVisions,CAROUSEL_ALBUM,2023-06-22 09:00 AM,26339,-0.7,0.05038,127,-0.8,26212,-0.7,,1265466,1392013,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cul9olCoWy9/,The Gucci Horsebit 1955 bridges eras with its heritage hardware and contemporary silhouette. Discover the campaign featuring Global Brand Ambassador Hanni from NewJeans at the link in bio. newjeans_official  #Hanni #GucciHorsebit1955,IMAGE,2023-07-12 06:00 AM,26333,-0.7,0.05037,185,-0.71,26148,-0.7,,227020,249722,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CvhghRCodWl/,Liu Wen stars alongside the Bamboo 1947 a timeless emblem of the House in a new chapter of the campaign. Discover more at the link in bio. #GucciBamboo1947 liuwenlw #LiuWen,IMAGE,2023-08-04 09:00 AM,26182,-0.7,0.05003,234,-0.64,25948,-0.7,,223467,245814,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3XufkPCiVx/,Revel in emotion.  The Spring Summer 2024 collection presents a new top handle bag distinguished by the Double G motif and an unexpected silhouette. #GucciAncora #GucciSS24,IMAGE,2024-02-15 09:00 AM,26007,-0.7,0.04964,129,-0.8,25878,-0.7,,1027235,1129959,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CriYFcgqYi_/,Curated by Maria Luisa Frisa Gucci Cosmos draws together treasures—many previously unseen—from the Gucci Archive to set the rhythm of eight immersive spaces conceived and designed by Es Devlin tracing the multifaceted story of the House. Discover more about the exhibition debuting April 28 at the West Bund Art Center in Shanghai at the link in bio.#GucciCosmos,reel,2023-04-27 07:00 AM,25990,-0.7,0.04971,116,-0.82,25874,-0.7,,957914,1053706,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CvMYCpZsNrp/,Step into a world of unhindered freedom with the new Gucci Flora Gorgeous Magnolia Eau de Parfum. Designed to celebrate inner strength its powerful spirit is embodied by Miley Cyrus in the third chapter of the Flora Fantasy campaign directed by artist Petra Collins. Discover the new fragrance via link in bio. #FloraFantasy #GucciBeauty #MileyCyrus #PetraCollins #GucciFlora,IMAGE,2023-07-27 04:01 AM,25857,-0.7,0.04944,155,-0.76,25702,-0.7,,212140,233354,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Ct9FhzNsk3_/,Emblematic sandals are crafted in the season’s signature textures for Gucci Summer Stories. Discover more at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-06-26 09:00 AM,25849,-0.7,0.04944,157,-0.75,25692,-0.7,,1129715,1242687,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CswYAOaBxdn/,Gucci Summer Stories set a colorful and playful tone for the GG Marmont. Discover more at the link in bio. ⁣⁣#GGMarmont #GucciSummerStories,IMAGE,2023-05-27 02:00 PM,25657,-0.71,0.04908,134,-0.79,25523,-0.71,,999105,1099016,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CytreYLsp19/,Nuances of modernity. The GUCCI 25H automatic watch features a multi-layer case completed with the Interlocking G motif.#GucciTimepieces #GUCCI25H,IMAGE,2023-10-22 04:00 PM,25503,-0.71,0.04869,205,-0.68,25298,-0.71,,207561,228317,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwUXOCjoF2j/,In the House’s latest Gucci Eyewear campaign Global Brand Ambassador Ni Ni wears the newest selection of classic yet contemporary frames. Discover more via the link in bio. captainmiao #NiNi #GucciEyewear,IMAGE,2023-08-24 03:00 AM,25334,-0.71,0.04841,248,-0.62,25086,-0.71,,222879,245167,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CszDsXqsWfZ/,Halle Bailey opens up her Gucci Horsebit 1955 to reveal what’s inside and speaks about the importance of representation. Watch the full video via link in bio. #HalleBailey #GucciHorsebit1955,reel,2023-05-28 03:00 PM,25311,-0.71,0.04842,168,-0.74,25143,-0.71,,1198226,1318048,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cv2G4b3oG6n/,New Gucci Summer Stories are on the horizon. Discover more at the link in bio.  #GucciSummerStories,IMAGE,2023-08-12 09:00 AM,25203,-0.71,0.04816,150,-0.77,25053,-0.71,,191922,211114,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CxbgD1Tsq8z/,Art in their own words.The works of Valerio Eliogabalo Torrisi Martino Santori Noura Tafeche and Cristiano Rizzo selected by Sabato De Sarno from the Brera Academy were included in Gucci Prospettive n.1 and presented in a temporary gallery in Via Fiori Chiari 5 Milano open until September 23.#GucciAncora,reel,2023-09-20 06:04 PM,25128,-0.71,0.04797,148,-0.77,24980,-0.71,,1289719,1418691,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cxn66XuoAPP/,From the ‘60s to the runway: Marina Chain.#GucciAncora #GucciSS24 #GucciJewelry,CAROUSEL_ALBUM,2023-09-25 01:48 PM,24999,-0.71,0.04773,137,-0.79,24862,-0.71,,1301697,1431866,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3VyzlPCoRi/,Contemporary signatures.  Inspired by 1950s silhouettes a new top handle style features the Double G hardware and a distinctive structure that makes it unique to every wearer.  #GucciSS24,CAROUSEL_ALBUM,2024-02-14 03:00 PM,24874,-0.72,0.04747,141,-0.78,24733,-0.71,,1205537,1326091,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrnNFYwMtDZ/,Face of the Bamboo 1947 campaign Liu Wen Song Yanfei Chang Chen and Song Jia attend the premiere of the Gucci Cosmos exhibition at the West Bund Art Center in Shanghai. ⁣⁣#GucciCosmos #LiuWen #SongYanfei #ChangChen #SongJia,CAROUSEL_ALBUM,2023-04-29 04:00 AM,24839,-0.72,0.04751,110,-0.83,24729,-0.71,,951305,1046436,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cpr2NgSAWhH/,The Spring Summer 2023 collection re-envisions the Dionysus with a new top handle. Discover more at the link in bio. #GucciDionysus #GucciSS23,reel,2023-03-12 06:14 AM,24800,-0.72,0.04744,137,-0.79,24663,-0.72,,1176960,1294656,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuERkfzoqU-/,Jannik Sinner for A Hero’s Journey. Each chapter of the series explores the lives of celebrated sports figures asking them to share their often-challenging road to the top while showcasing key looks from the latest Gucci collections. Discover more at link in bio. #JannikSinner #AHerosJourney gqsports,IMAGE,2023-06-29 04:00 AM,24404,-0.72,0.04668,115,-0.82,24289,-0.72,,985608,1084169,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuE2ARouwmp/,For the new episode of A Hero’s Journey Jannik Sinner carries copies of his imagined autobiography in a Gucci Porter trolley created in collaboration with FPM Milano. Discover more at link in bio. #JannikSinner #AHerosJourney gqsports #GucciPorter #GucciValigeria,IMAGE,2023-06-29 09:18 AM,24263,-0.72,0.04641,143,-0.78,24120,-0.72,,1049759,1154735,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C30DI1hMGqN/,Solange Knowles Mark Ronson Grace Gummer Hanni Ghali Kirsten Dunst Olivia Dean Emma Chamberlain Daisy Edgar-Jones Ho Ngoc Ha Anna Diop #GucciFW24 #MFW,reel,2024-02-26 09:00 AM,24164,-0.72,0.04612,436,-0.33,23728,-0.73,,1845513,2030064,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C2hGtIqiaHc/,Daria and David together again. Daria Werbowy is captured by David Sims wearing exquisitely hand-crafted pieces from the Gucci Allegoria High Jewelry collection in the latest campaign by Creative Director Sabato De Sarno who brings together the people he met at the start. Creative Director: Sabato De Sarno Artistic Director: Riccardo Zanola Art Directors: Ezra Petronio & Lana Petrusevych Photographer: David Sims Stylist: Alastair McKimm #GucciHighJewelry,reel,2024-01-25 04:00 AM,23999,-0.72,0.0458,258,-0.6,23741,-0.73,,1253929,1379321,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtoEO_DMcLV/,Inspired by the Horsebit Loafer digital artist Blatant Space created a picture gallery featuring fantastical characters displayed at the House’s new exhibition at Spazio Maiocchi in Milan today until 6 p.m. Discover more at link in bio. #GucciHorsebit #BlatantSpace #MFW,CAROUSEL_ALBUM,2023-06-18 05:04 AM,23920,-0.73,0.04575,99,-0.84,23821,-0.73,,1102201,1212421,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CssuipfsqiV/,A fresh take on nautical details for Gucci Summer Stories set by the sea. Discover more at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-05-26 04:00 AM,23889,-0.73,0.0457,138,-0.78,23751,-0.73,,955688,1051257,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtOoV_kMWu1/,At the Gucci Archive in Florence’s historic Palazzo Settimanni exquisitely crafted pieces from the new Gucci Allegoria High Jewelry collection were presented.⁣⁣#GucciHighJewelry,CAROUSEL_ALBUM,2023-06-08 08:00 AM,23882,-0.73,0.04579,96,-0.85,23786,-0.73,,1092264,1201491,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cr8O9qksL06/,A selection of styles from the Gucci Link to Love collection are embellished with precious stones such as diamonds and green tourmalines. Discover more at the link in bio.  #GucciLinkToLove #GucciJewelry,CAROUSEL_ALBUM,2023-05-07 08:00 AM,23856,-0.73,0.04563,103,-0.84,23753,-0.73,,1048838,1153721,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cr8--mlsF1o/,An exploration of modern romance the Gucci Link to Love fine jewelry designs can be paired in infinite ways to create unique combinations. Discover more at the link in bio.   #GucciLinkToLove #GucciJewelry,CAROUSEL_ALBUM,2023-05-07 03:00 PM,23847,-0.73,0.04561,81,-0.87,23766,-0.73,,998569,1098425,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Ctle92qsNlJ/,Visual artist Anna Franceschini created a cabinet of curiosities for the House’s temporary exhibition during Milan Fashion Week showcasing a selection of accessories and silks from the Gucci Archive that feature the Horsebit or equestrian themes—including the original loafer from 1953—and a 3D-printed reinterpretation of the House’s iconic style by PET LIGER which was originally one of three digitally handcrafted versions created for the Vault Art Space Collection.Spazio Maiocchi Milan June 17-18 from 10 a.m. to 6 p.m. Discover more at link in bio. #GucciHorsebit #AnnaFranceschini #MFW,CAROUSEL_ALBUM,2023-06-17 05:00 AM,23731,-0.73,0.0455,139,-0.78,23592,-0.73,,1210932,1332025,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CzRMIkBr088/,An ode to life after dark.Gucci Ancora Notte the first eveningwear collection designed by Sabato De Sarno worn by Nyajuok Gatdet and Abbey Lee at the 2023 LACMA Art+Film Gala.#GucciAncoraNotte #GucciLacma2023,CAROUSEL_ALBUM,2023-11-05 09:59 AM,23585,-0.73,0.04503,151,-0.76,23434,-0.73,,232555,255811,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsyafPZMdP6/,In The 21 Halle Bailey reveals what’s in her Gucci Horsebit 1955 bag and something important she’s learned recently. Watch the full interview via link in bio. #HalleBailey #GucciHorsebit1955,reel,2023-05-28 09:00 AM,23550,-0.73,0.04505,167,-0.74,23383,-0.73,,1138199,1252019,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C1_rpnRCSOU/,Infinite interpretations. Gucci Art Walls featuring a piece by Valerio Eliogabalo Torrisi are unveiled around the world in anticipation of Creative Director Sabato De Sarno’s debut men’s collection in Milano.Fall Winter 2024 Men’s Fashion Show. Live today at 3PM CET.Artwork: ‘Ogni tanto lo so sogni anche tu e sogni di noi’ (Every now and then I know you dream too and you dream of us) by Valerio Eliogabalo TorrisiNew York / London#GucciFW24 #MFW #GucciArtWall,reel,2024-01-12 04:23 AM,23478,-0.73,0.04482,129,-0.8,23349,-0.73,,1004041,1104445,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CvjjBU1s0y7/,Liu Wen the protagonist of the Gucci Bamboo 1947 campaign shares the contents in the latest episode of The 21.  Gucci’s interview series sees its protagonists answering a series of questions and speaking about the contents of their bags — adding up to twenty-one elements. Watch the full video via link in bio. #LiuWen #GucciBamboo1947,reel,2023-08-05 04:00 AM,23380,-0.73,0.04468,195,-0.7,23185,-0.73,,221876,244063,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrI4VA1IY-H/,In the new Gucci Bamboo 1947 campaign starring Liu Wen two emblematic characters portray the nuances of a relationship that forms between a person and a cherished object—an exchange from one icon to another. Discover more at the link in bio.#GucciBamboo1947 liuwenlw #LiuWen,reel,2023-04-17 09:23 AM,23344,-0.73,0.04465,148,-0.77,23196,-0.73,,899758,989733,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtmqgSiMr-5/,At the House’s immersive exhibit celebrating 70 years of the Horsebit Loafer sculptural furniture artist Pitterpatter created a 30-foot dining table showcasing the iconic style inspired by the idea to create a dinner party that represents the House. Discover more at link in bio. #GucciHorsebit #Pitterpatter #MFW,CAROUSEL_ALBUM,2023-06-17 04:00 PM,23203,-0.73,0.04438,106,-0.83,23097,-0.73,,1097866,1207653,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwAaDXWoVaA/,Days spent by the pool are enriched by vibrant all-over graphic prints paired with raffia accessories. Discover Gucci Summer Stories at the link in bio. #GucciSummerStories,IMAGE,2023-08-16 09:00 AM,23120,-0.73,0.04418,228,-0.65,22892,-0.74,,203917,224309,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C2K_RPzCGIu/,Kingsley Ben-Adir Mark Ronson Diego Calva Alicia Quiñonez Song Weilong Sabato De Sarno Anna Maria Iervolino François-Henri Pinault Mustafa the Poet George Barnett Clément Chabernaud Tommaso De Benedictis Ryohei Suzuki Lucky Love Andrea Preti#GucciAncora #GucciFW24 #MFW,CAROUSEL_ALBUM,2024-01-16 01:46 PM,23116,-0.73,0.04412,181,-0.72,22935,-0.74,,1129360,1242296,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cs04Y7CM-f_/,The Gucci Horsebit 1955 timelessly bridging the seasons with its iconic hardware decade after decade. Discover more at the link in bio. ⁣⁣#GucciHorsebit1955,IMAGE,2023-05-29 08:00 AM,23110,-0.73,0.04421,156,-0.76,22954,-0.73,,967760,1064536,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrXwUPEsOFw/,Sienna Miller masters the art of portrait sittings for a new editorial by Vogue and Gucci featuring the latest collection including the new Horsebit 1955 shoulder bag.⁣⁣#SiennaMiller #GucciHorsebit1955 voguemagazine,IMAGE,2023-04-23 04:00 AM,23084,-0.74,0.04416,112,-0.82,22972,-0.73,,755804,831384,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cwwy019M2ZI/,Signatures drawing from recent eras of the House Discover Fall Winter 2023 at the link in bio#GucciFW23,CAROUSEL_ALBUM,2023-09-04 04:00 AM,23074,-0.74,0.04409,125,-0.8,22949,-0.73,,1197968,1317765,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsvTbSRtARU/,For wherever Summer Stories go the Gucci Porter is there. Discover the collection of aluminum travel pieces created in collaboration with FPM Milano including the luxury luggage-maker’s signature Bank trolley defined by the House’s signature Web at the link in bio. Music: The Strokes “I’ll Try Anything Once (“You Only Live Once” demo)” ©️ The Strokes Band Music Courtesy of Warner Chappell Music Italiana S.r.l. BMG Rights Management Italy Srl (SIAE) obo Give The Humans What They Want (NS) (P) 2005 SONY BMGMUSIC ENTERTAINMENT Courtesy of Sony Music Entertainment #GucciPorter #GucciValigeria #GucciSummerStories,reel,2023-05-27 04:00 AM,23004,-0.74,0.044,167,-0.74,22837,-0.74,,1120265,1232292,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuCPHDrssSn/,On set for Hero’s Journey with Jannik Sinner the Gucci Porter collection of aluminum travel pieces created in collaboration with FPM Milano including the luxury luggage-maker’s signature Bank trolley take center stage.​Discover more at link in bio. ​#AHerosJourney #GucciCruise23 gqsports #GucciPorter #GucciValigeria,IMAGE,2023-06-28 09:00 AM,22866,-0.74,0.04374,179,-0.72,22687,-0.74,,1097098,1206808,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwNmpCrobwE/,Contemporary visions meet heritage codes in the House’s latest Gucci Eyewear Fall Winter 2023 collection. Discover the campaign at the link in bio. #GucciEyewear,IMAGE,2023-08-21 12:00 PM,22850,-0.74,0.04366,173,-0.73,22677,-0.74,,185407,203948,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrY74Uesh6L/,Julia Garner reveals the must-haves she carries in her Gucci Horsebit 1955. The 21 is the House’s new inter-view series that sees its protagonists answering a series of questions and speaking about memories about the contents of their bags – adding up to twenty-one elements.Watch the full video via link in bio.juliagarnerofficial #JuliaGarner #GucciHorsebit1955,reel,2023-04-23 03:00 PM,22653,-0.74,0.04333,116,-0.82,22537,-0.74,,848306,933136,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CzRNE6iLbn0/,Blurred boundaries. Lace ornaments and beaded fringes embellish gowns worn by Agel Akol and Camilla Orner. Gucci Ancora Notte the first eveningwear collection designed by Sabato De Sarno debuted at the 2023 LACMA Art+Film Gala.#GucciAncoraNotte #GucciLacma2023,CAROUSEL_ALBUM,2023-11-05 10:07 AM,22550,-0.74,0.04305,154,-0.76,22396,-0.74,,226910,249601,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CyRXaRjsTr1/,It’s the story of everything Ancora.​The timeline of Gucci Cosmos reaches present day through a room inspired by Creative Director Sabato De Sarno’s debut fashion show Gucci Ancora that took place on September 22 2023. Visitors find themselves immersed in personal memories and poetry reflecting the importance of words within the new creative vision for the House. Discover more at the link in bio. #GucciCosmos #GucciAncora #SabatoDeSarno,CAROUSEL_ALBUM,2023-10-11 04:06 PM,22518,-0.74,0.04299,390,-0.4,22128,-0.74,,293539,322893,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cpt-DVtNFNK/,Idris Elba wears a custom jacquard tuxedo and a G-Timeless Planetarium timepiece from the Gucci High Watchmaking collection to the 95th Academy Awards where he is the presenter for Best Director.#IdrisElba #GucciHighWatchmaking #GucciTimepieces #Oscars95,CAROUSEL_ALBUM,2023-03-13 02:00 AM,22496,-0.74,0.04303,100,-0.84,22396,-0.74,,1043552,1147908,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrfeVr9gDUM/,Passing through the bustling streets of Shanghai Global Brand Ambassador Ni Ni happens upon one that leads her to the spirit of the House portrayed in the upcoming Gucci Cosmos exhibition through eight immersive worlds celebrating the joyful values of Gucci. Discover more at the link in bio. #NiNi #GucciCosmos #GucciBamboo1947,reel,2023-04-26 03:59 AM,22432,-0.74,0.04291,130,-0.8,22302,-0.74,,853627,938990,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuuA0khM2Ut/,Featured now on the Gucci Art Walls around the world including in London Gucci Summer Stories celebrate the spirit of travel and exploration. Discover more at the link in bio. #GucciSummerStories #GucciArtWall,IMAGE,2023-07-15 09:01 AM,22372,-0.74,0.0428,130,-0.8,22242,-0.74,,181887,200075,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Crqk6QfA4f5/,To celebrate the premiere of Gucci Cosmos in Shanghai Global Brand Ambassador Lu Han as well as Santa Mika Nine Lin Mo and Liu Zhang perfomed after a DJ set by Chase during the special vernissage event. #GucciCosmos #LuHan #Santa #Mika #Nine #LinMo #LiuZhang,reel,2023-04-30 11:27 AM,22331,-0.74,0.04272,885,0.35,21446,-0.75,,1528747,1681622,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CyOEfAwsNx0/,The artists perspective.Creators working with diverse mediums bring their vision to the New Bond Street boutique in London.Artworks1Matilde Cassani Tutto 2019Courtesy of the Artist Milan2Liliana Moro Àncóra 2016Courtesy of Nicoletta Fiorucci Collection3Joshua Woolford “and you say you never met the devil?” 2023Courtesy of the Artist London4Anna Franceschini Red Operator n.1 2023Courtesy of the Artist Milan6Simon Callery O Y Wallspine 2023Courtesy of the Artist London7Martino Santori Map (Hidden space under my feet) 2023 Courtesy of the Artist Milan,CAROUSEL_ALBUM,2023-10-10 09:23 AM,22127,-0.75,0.04224,142,-0.78,21985,-0.75,,201233,221357,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsCIkRbhiZ_/,In the House’s latest Summer Stories campaign a lineup of ready-to-wear and accessories comes to life under the sun celebrating the excitement of travel and exploration in a wardrobe full of all-over graphic prints and vintage-inspired renditions of the signature GG motif. Discover more at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-05-09 03:00 PM,21907,-0.75,0.0419,140,-0.78,21767,-0.75,,902242,992466,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Crlg2f8sUAE/,Eden brings to life the tale of Flora a delicately naturalistic print created by artist and illustrator Vittorio Accornero de Testa and how the House has continuously drawn inspiration from the beauty of the biosphere. As expressed by Liu Wen face of the recently unveiled Bamboo 1947 campaign “Each piece represents something special and can be passed on to future generations”.#GucciCosmos #LiuWen,CAROUSEL_ALBUM,2023-04-28 12:14 PM,21884,-0.75,0.04186,158,-0.75,21726,-0.75,,895219,984741,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CtyRe6QgQeK/,The new Gucci Visions exhibition in the heart of Florence presents a panoramic view of the House’s 102 years of creativity through eight unique rooms that trace the evolutions of heritage codes as they’ve been re-envisioned by Creative Directors and artisans. Discover more at link in bio. Located at Gucci Garden Piazza della Signoria 10 50122 Florence Italy #GucciVisions,reel,2023-06-22 04:14 AM,21696,-0.75,0.0415,132,-0.79,21564,-0.75,,1078133,1185946,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cs1vUbmM-Zq/,The Gucci Deco envisioning archival codes through a contemporary lens. Discover more at the link in bio. ⁣⁣#GucciDeco,IMAGE,2023-05-29 04:00 PM,21535,-0.75,0.04119,154,-0.76,21381,-0.75,,918392,1010231,
