Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cpdja-zjZhk/,?®üí?IT?ôS GIVING MAIN CHARACTER ?íò??a.nnamaria98 in our Shape Hot Pink Textured Bandeau Midaxi Dress ?íï Tap the link in our bio to shop ?´∂,IMAGE,2023-03-06 16:00,26,-0.99,0.00014,26,-0.99,undefined,0,,446,490
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqPxSIzj32L/,POV: YOU ARE THE MOMENT ?•µ?§Ô∏è?çüî?mariipvzz in our Shape Blue Jersey Strappy Maxi Dress ?î• Tap to shop ?õçÔ∏?CAROUSEL_ALBUM,2023-03-26 5:03,25,-0.99,0.00014,25,-0.99,undefined,0,,507,557,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cp0nujKDVOX/,?íï?°Ô∏è KNIT NEWNESS ?°Ô∏è?íï Girlllll you don?ôt wanna miss this drop ?ö® Now available via the New In category ?îé,CAROUSEL_ALBUM,2023-03-15 16:00,23,-0.99,0.00013,23,-0.99,undefined,0,,425,468
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqBY01yjR1Q/,?íó??DINNER DATE ?®üí?with our girl gemowen_1 ?òÆ?çüí?Wearing our Black Woven Cropped Shoulder Padded Blazer Ice Blue Ripped Split Hem Jeans & Basic Racer Back Black Bodysuit ?î• Tap to shop ?õçÔ∏?IMAGE,2023-03-20 17:00,22,-0.99,0.00012,22,-0.99,508,-0.96,,394,434,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CpYZ10eNkW3/,??OUT OUT ??Our fave babe amrezy wearing our Silver Embellished Mesh Scoop Back Maxi Dress ?íñ A VISION ?•µ Tap to shop ?îé,CAROUSEL_ALBUM,2023-03-04 16:00,22,-0.99,0.00012,22,-0.99,undefined,0,,425,468
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqXtJQ9orAe/,SAY IT LOUDER FOR THE PEOPLE IN THE BACK ?íì?ôå Love yourself ladies ?í´ @ a bestie who needs to hear this ?íê,IMAGE,2023-03-29 7:01,22,-0.99,0.00012,22,-0.99,undefined,0,,394,434
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CpnbLloj6mD/,?íû??PRETTY LITTLE GLAM ?®üí?Let?ôs just take a sec for this glam ?ì∏ We are obsessedddd ?´∂ lydsbutler ?ôå,CAROUSEL_ALBUM,2023-03-10 12:00,22,-0.99,0.00012,22,-0.99,999,-0.93,,446,490
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CrAewAuoVUJ/,?íñ?åûCHASING THE SUN?åû?íñ Vacay wardrobe on ?îê Our girl mariipvzz servin nothing but ?î• in The Hot Pink Ribbed Twist Underwired Bikini Top Bottoms and Beach Skirt ?•µ,CAROUSEL_ALBUM,2023-04-14 3:04,20,-0.99,0.00011,20,-0.99,undefined,0,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqgRl7zjxM0/,?íï?í∏ PAYDAY WEEKEND ?í∏?íï Your sign to treat yourself to something nice ??These pieces deserve a spot in your wardrobe girl ?íÖ All codes below ?´∂ Shop via the link in our bio ?îé1: CMS9192 2: CMW2657 & CMZ79973: CNC57204: CNC2012 & CND33345: CNC40956: CNB8467 & CNC7278,CAROUSEL_ALBUM,2023-04-01 14:53,20,-0.99,0.00011,20,-0.99,undefined,0,,1018,1120
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cpj4jmWI6uz/,?å®Ô∏?POV: Its cold ?å®Ô∏?BUT weve got you ?íó Shop all New In Coats & Jackets via the link in our bio ?õçÔ∏?Stay snug this SZN doll brrrrr ?•∂ All codes below ?ôå Tap to shop ?îé1: CMT06422: CMZ43203: CMV69534: CMT07495: CMY86536: CNC0208,CAROUSEL_ALBUM,2023-03-09 3:00,19,-0.99,0.00011,19,-0.99,undefined,0,,385,423
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqAtRhcDFMA/,Today is the first day of Spring ???å∑ Nicer weather and longer days are coming ?ôå?ì∏ Pinterest,IMAGE,2023-03-20 8:39,19,-0.99,0.00011,19,-0.99,undefined,0,,326,358
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cp8dCPsoxV4/,?§Ô∏è?çüî?HOT RN ?§Ô∏è?çüî?Weve got just what you need to be on trend this szn ?•µ STREET STYLIN DONE RIGHT ?í´ All codes below and you can tap to shop ?îé1: CMZ83142: CNC8402 & CNC84033: CNC8386 & CNC83894: CNC8626 5: CNC7268 & CNC7267 6: CNC2037 & CNC2038,CAROUSEL_ALBUM,2023-03-18 17:00,19,-0.99,0.00011,19,-0.99,undefined,0,,385,423
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cqi-C_NIiuc/,POV: YOU ARE THE MOMENT ?î•?•µ zoenahabwe in our Cream Chiffon Ruffle Neckline Corset Top & Cream Chiffon Ruffle Frill Drape Mini Skirt ?ôå WE ARE SO OBSESSED!! ?íì Tap to shop ?õçÔ∏?CAROUSEL_ALBUM,2023-04-02 16:00,19,-0.99,0.00011,19,-0.99,undefined,0,,833,916,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CpqUovqq43N/,YES THEY DO ?•∞ Share with your besties ?®üí?IMAGE,2023-03-11 15:01,18,-0.99,0.0001,18,-0.99,undefined,0,,309,339,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqLlJUPDhyx/,?î• NEW FOR YOU ?î• Whatever your vibe we?ôve got something for you doll ?íÖ Cargos & A Nice Top? Corsets? Denim Skirts? ?òú We?ôve got it! ?§© Shop via the link in our bio ?õçÔ∏?: CNC3336 & CMY04082: CNC57453: CNC2010 4: CNC8510 & CND49215: CNC0002 & CNC0001,CAROUSEL_ALBUM,2023-03-24 14:00,18,-0.99,0.0001,18,-0.99,undefined,0,,365,401
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqKxNwYN8eM/,POSTCARDS FROM PARADISE ?èùÔ∏èüì?tamfrancesconi in our Black Slinky Tie Ruched Midaxi Skirt & Black Slinky Tie Ruched Cap Sleeve Top ?î• Tap to shop ?õçÔ∏?CAROUSEL_ALBUM,2023-03-24 6:26,18,-0.99,0.0001,18,-0.99,9282,-0.35,,365,401,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cp-RwD0qHBv/,Thinking of you all this Mothers Day ?íó,IMAGE,2023-03-19 10:00,17,-0.99,0.00009,17,-0.99,undefined,0,,291,321
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cqhrv5CKsvK/,?íó?í´ SHES BACK ?í´?íó Get ready to enter the new season in style with this edit brought to you by our gemowen_1 ?ôå HEADS ARE TURNIN ?î• Shop now via the link in our bio ?îé,CAROUSEL_ALBUM,2023-04-02 4:01,16,-0.99,0.00009,16,-0.99,undefined,0,,786,865
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CppduC-IUSz/,HOT RN: Denim Midi Skirt ?î•?•µ Owkayyyyy then WE SEE YOU zoenahabwe ?? In our Vintage Wash Side Split Raw Hem Denim Midi Skirt & White Cotton Blend Long Sleeve Deep V Crop Top ?õçÔ∏?Tap to shop ?îé,CAROUSEL_ALBUM,2023-03-11 7:01,16,-0.99,0.00009,16,-0.99,undefined,0,,324,357
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqANWCJogPa/,?íï?àÔ∏è MONDAY MOTIVATION ?àÔ∏è?íï Your sign to book a trip ?í´ tamfrancesconi in our Camel Suede Square Neck Cap Sleeve Bodycon Dress ?îé Shop via the link in our bio ?õçÔ∏?IMAGE,2023-03-20 4:00,16,-0.99,0.00009,16,-0.99,undefined,0,,291,321,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqbIxWQIcut/,?èñÔ∏?BEACH BABES ?èñÔ∏?Its giving SUMMER ?íÖ We need a vacay asap ?àÔ∏è All codes below and available to shop via the link in our bio ?õçÔ∏?: CMR1448 & CMR14472: CMU70603: CMT28034: CMF0839 & CMF08325: CND5262,CAROUSEL_ALBUM,2023-03-30 15:00,16,-0.99,0.00009,16,-0.99,undefined,0,,284,312
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqzmT9eoTdA/,TAP TO GIVE THE EASTER BUNNY THEIR TAIL ?êá?íû Happy Easter everyone!! ?ôå,IMAGE,2023-04-09 3:00,15,-0.99,0.00008,15,-0.99,undefined,0,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cqr4AgdqEJ8/,?ÅÔ∏è?ë©?çüí?WORK MODE: Activated ?ë©?çüíª‚òÅÔ∏?Our dream girl mollymae is BACK ??Wearing our Brown Oversized Faux Leather Distressed Look Biker Jacket ?§û Tap to shop ?õçÔ∏?CAROUSEL_ALBUM,2023-04-06 3:00,15,-0.99,0.00008,15,-0.99,undefined,0,,648,712,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cpn2qrrDpMV/,?´∂?íñ WE SEE YOU ?íñ?´∂ Our girl teyanataylor in our Charcoal Jersey V Neck Varsity Printed Long Sleeve T Shirt ?ì∏ A VIBE ?íï Shop via the link in our bio ?îé,CAROUSEL_ALBUM,2023-03-10 16:00,13,-0.99,0.00007,13,-0.99,undefined,0,,263,290
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cqkv7eBDcxz/,?§ç?°Ô∏èARIES SZN ?°Ô∏è?§ç Which one do you relate to? ?? Share to your stories & save to affirm these Aries traits ??CAROUSEL_ALBUM,2023-04-03 8:35,13,-0.99,0.00007,13,-0.99,undefined,0,,601,662,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CqkJmjALfG4/,?íó HAPPY MONDAY ?íó New week = new goals ?í´ Have the best week everyone! ?ôå,IMAGE,2023-04-03 3:00,12,-0.99,0.00007,12,-0.99,undefined,0,,470,517
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cq50kb8IGzJ/,BE KIND ?íó ALWAYS ?í´ Share these posi vibes to your story ?ÅÔ∏è,IMAGE,2023-04-11 13:00,11,-0.99,0.00006,11,-0.99,undefined,0,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cq0J16vKdAC/,Felt cute might delete x Happy #NationalUnicornDay everyone ?íû?í´ TODAY IS ALL ABOUT ME ?íÖ Head over to Twitter as Im causing chaos ?òõ,CAROUSEL_ALBUM,2023-04-09 8:10,10,-0.99,0.00006,10,-0.99,undefined,0,,,
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3Kovm9CLDY/,The sweetest bouquet to receive this Valentine?ôs ?åπ #Primark,reel,2024-02-10 7:00,198492,17.28,1.85749,984,10.72,197508,17.33,,356320,391952
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3FfGwCuG2H/,PSA: your friendly reminder its not too late ?òâ?§Ô∏è #Primark,CAROUSEL_ALBUM,2024-02-08 7:00,52856,3.86,0.49463,294,2.5,52562,3.87,,122887,135176
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3YKCQOitPg/,Providing you with the ??goods ??#Primark #InStoreNow,reel,2024-02-15 13:02,40748,2.75,0.38132,184,1.19,40564,2.76,,105251,115776
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C29wwVQiZOY/,Whats in our Primark bag Valentine?ôs edition ?? ?§Ô∏è ?íó #Primark,reel,2024-02-05 7:00,27927,1.57,0.26134,164,0.95,27763,1.57,,92688,101957
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3vVBZROwxk/,Treat yourself to some nightwear newness ?å∏ Prices from ¬£9/??0 #Primark #NewIn,CAROUSEL_ALBUM,2024-02-24 13:00,24705,1.27,0.23119,92,0.09,24613,1.28,,85485,94033
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3m_d7ICOhQ/,Calling all Anime fans... ?íó  Prices from ¬£4.50/?? #Primark #InStoreNow,reel,2024-02-21 7:18,21140,0.94,0.19783,611,6.28,20529,0.9,,115509,127060
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C27giJOiBxI/,Heart?ôs set on this bralette anna_williamsxox ?™© ?©∑ Bralette ¬£12/??4 #Primark,reel,2024-02-04 10:00,20946,0.92,0.19601,778,8.27,20168,0.87,,132944,146238
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3p21sUO_yz/,Say hola to our newest store ?òç ?ëâ ?ìç La Vaguada Madrid #Primark #NewStore,CAROUSEL_ALBUM,2024-02-22 10:00,20071,0.84,0.18782,94,0.12,19977,0.85,,79142,87056
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C30em9oOn63/,The perfect bridal pieces ?§ç #Primark #NewArrivals,IMAGE,2024-02-26 13:00,18314,0.68,0.17138,82,-0.02,18232,0.69,,61356,67492
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3FzsySsKUN/,We cant choose a favourite colour ?òç  Shorts ¬£4.50/??/$6 & Camis ¬£4.50/??/$6 #Primark #Nightwear,IMAGE,2024-02-08 10:00,17331,0.59,0.16218,143,0.7,17188,0.59,,81654,89820
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3BMritMHTt/,Say Aloha to our latest drop of Disney?ôs Stitch accessories ?íô Prices from ¬£3.50/??.50/$5.50 imhollyfrances #PrimarkXDisney,CAROUSEL_ALBUM,2024-02-06 15:02,16770,0.54,0.15693,203,1.41,16567,0.53,,99654,109619
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C37-jGCCmz5/,Creating a DIY gift basket for the most important woman in your life ?å∏ ?•∞ morganaliceb #Primark,reel,2024-02-29 10:55,15911,0.46,0.14889,94,0.12,15817,0.46,,84706,93177
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3N2uBhCKl8/,New-in store now ?? ?íô #Primark,reel,2024-02-11 13:00,15895,0.46,0.14875,69,-0.17,15826,0.46,,79487,87435
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C271KyOCd5Z/,Are you team pink or silver? ?òç Heels ¬£18/??2/$24 & Bags ¬£12/??4/$16 #Primark #NewArrivals,reel,2024-02-04 13:00,13968,0.28,0.13071,194,1.31,13774,0.27,,83628,91991
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3kYpHTuPtO/,Name a more hard-working fabric than denim... we?ôll wait ?? Prices from ¬£12/??4 #Primark,CAROUSEL_ALBUM,2024-02-20 7:00,13930,0.28,0.13036,61,-0.27,13869,0.28,,72560,79816
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C4BB_Q5uiGr/,Tag a Bride-to-be who needs these ?òç ?ëá Prices from ¬£11/??3 #Primark #NewIn,CAROUSEL_ALBUM,2024-03-02 10:00,13238,0.21,0.12388,42,-0.49,13196,0.22,,74584,82043
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3vAec3s19p/,Building outfits around our Short Double Breasted Mac ¬£32/??6 ?§ç Styled on three different body types ?ëâ thestylingthree #Primark #WaysToWear,reel,2024-02-24 10:00,12574,0.15,0.11767,175,1.08,12399,0.15,,76326,83959
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C33Ft3gMqTo/,3 denim looks charleenmurphy ?òç Prices from ¬£22/??4/$26 #Primark #Denim,reel,2024-02-27 13:20,12469,0.14,0.11668,89,0.06,12380,0.14,,69543,76498
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3pmuCFinYZ/,Consider yourself a packing pro? Let?ôs talk baggage ?ß≥?àÔ∏è #Primark #PrimarkBeauty,reel,2024-02-22 7:39,12369,0.13,0.11575,163,0.94,12206,0.13,,74397,81836
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C4Dmx_Au7VK/,Spring denim refresh ?íô ?ëâ #Primark #Denim,CAROUSEL_ALBUM,2024-03-03 10:00,11571,0.06,0.10828,21,-0.74,11550,0.07,,62694,68963
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3-xyzSifk7/,Buttery soft leisure pieces on repeat ?ëå Cami Top ¬£9/??1 _jessyoga #Primark #WaysToWear,reel,2024-03-01 13:00,11500,0.05,0.10762,77,-0.08,11423,0.06,,78340,86174
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3Dq8lMiPDe/,Girlhood never dies ?íû?? #Primark,reel,2024-02-07 14:05,11378,0.04,0.10648,104,0.23,11274,0.04,,68156,74972
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3aaD6mOCrX/,Everyday trends for Spring ?íê #Primark #InStoreNow,CAROUSEL_ALBUM,2024-02-16 10:00,11308,0.04,0.10582,56,-0.33,11252,0.04,,60292,66321
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3NiExRisrB/,Denim and knits on repeat ?ëå #Primark #InStoreNow,reel,2024-02-11 10:00,10663,-0.01,0.09978,48,-0.42,10615,-0.01,,53676,59043
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3Pkjztso-6/,Super Bowl highlights ?èà ?°Ô∏è maddiegracejepson joshdenzel ohnosharky nfluk #Primark #NFL #SuperBowlLVIII,CAROUSEL_ALBUM,2024-02-12 5:00,10580,-0.02,0.09901,21,-0.74,10559,-0.01,,49679,54647
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C32eZSEMqU7/,Wardrobe staples ?ëå Prices from ¬£12/??4 #Primark #InStoreNow,reel,2024-02-27 7:37,10521,-0.03,0.09846,44,-0.47,10477,-0.02,,52268,57495
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3XiJibiY5U/,Jet set go ?àÔ∏è Hand Luggage Travel Bag ¬£18/??0/$22 #Primark,reel,2024-02-15 7:13,10349,-0.04,0.09685,96,0.14,10253,-0.04,,62282,68510
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C32u-2HsL2E/,Recent Primark finds with dominiquenugent89 ?•∞  Prices from ¬£5/?? #Primark #OutfitInspo,reel,2024-02-27 10:01,10295,-0.05,0.09634,62,-0.26,10233,-0.05,,55051,60556
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3fjtG8ig_7/,Style a white t-shirt in two ways junabanda_ ?§ç The Edit Crew Neck T-Shirt ¬£12/??4 #Primark #TheEdit #WaysToWear,reel,2024-02-18 10:00,9774,-0.09,0.09146,34,-0.59,9740,-0.09,,47139,51853
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3hz2aGOAc2/,Our maternity lounge and underwear pieces have been designed to make your life easier ??day and night?§ç With prices from ¬£8/??0. Check product availability in your local store using our online stock checker ?ëå #Primark #NewArrivals,CAROUSEL_ALBUM,2024-02-19 7:00,9690,-0.1,0.09068,171,1.03,9519,-0.11,,66696,73365
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3LR5V6sBE0/,We cant get enough of this dreamy coat lesperlesdebrunette ?êª?ñ§ Coat ¬£40/??5 #Primark,CAROUSEL_ALBUM,2024-02-10 13:00,9285,-0.14,0.08689,55,-0.34,9230,-0.14,,51440,56584
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3SuLT5CSgc/,The cutest DIY earrings for Valentine?ôs Day ?íû?? The Edit Silver Plated Earring Pack ¬£8/?? #Primark #DIY,reel,2024-02-13 10:22,9092,-0.16,0.08508,119,0.41,8973,-0.16,,61863,68049
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C4AtY-bOlp_/,New arrivals: neutrals edition ?§ç ?ëâ Prices from ¬£10/??2/$14 #Primark #NewIn,CAROUSEL_ALBUM,2024-03-02 7:00,9000,-0.17,0.08422,69,-0.17,8931,-0.17,,73018,80319
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3SYOHXi3pJ/,On the menu today: The sweetest Pancake Tacos ?òã #Primark #PancakeTuesday,reel,2024-02-13 7:10,8900,-0.18,0.08329,38,-0.54,8862,-0.17,,44376,48813
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3uf0LKis7u/,We?ôre supplying the versatile foundation of your year-round looks ?îÔ∏è?§ç Jacket ¬£32/??6 #Primark,reel,2024-02-24 5:17,8809,-0.18,0.08243,43,-0.48,8766,-0.18,,45033,49536
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C34_6WCsHwP/,A travel essential ?ëå Packable Bag ¬£6/??/$8 #Primark,reel,2024-02-28 7:08,8338,-0.23,0.07803,77,-0.08,8261,-0.23,,50108,55119
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3cqQFBilg7/,Outfit building: new season edition ?çÉ #Primark,reel,2024-02-17 7:00,8327,-0.23,0.07792,43,-0.48,8284,-0.23,,43054,47359
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C30KAfVOC0P/,The ultimate casual fit ?òç ?ëå Cardigan ¬£11/??3 made using a minimum of 50% recycled polyester ?íô #PrimarkCares #SpringFashion,IMAGE,2024-02-26 10:00,7933,-0.26,0.07424,46,-0.45,7887,-0.26,,37008,40709
