Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C2m6K8bscPy/,Get ahead of the game ?í™ #Primark #NBA,CAROUSEL_ALBUM,2024-01-27 10:00,7573,-0.36,0.07087,32,-0.73,7541,-0.35,,37161,40877
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CrV0t3xOiMx/,Beach essentials ?ëå Hat ¬£5/??/$6 Bag ¬£12/??4/$16 & Sliders ¬£7/??/$10 #Primark #SS23,IMAGE,2023-04-22 10:00,7554,-0.36,0.07069,32,-0.73,7522,-0.35,,30905,33995
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3K9UjXi_gI/,3 ways to style our Heart Bralette ¬£12/??4 altoumvu ?íò #Primark #WaysToWear,reel,2024-02-10 10:00,7516,-0.36,0.07033,202,0.67,7314,-0.37,,57751,63526
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CwxjS9IIePw/,Taking a suit from day ?ëâ night! byaimeekelly Prices from ¬£6/??/$8. Blazer made using a minimum of 50% recycled polyester ?íô #PrimarkCares #Tailoring,reel,2023-09-04 11:03,7514,-0.36,0.07032,25,-0.79,7489,-0.36,,34301,37731
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CyYb1Heu-WX/,Our #RitaOraXPrimark collection is giving all the AW outfit inspo ?íï ?ëâ #Primark #ShowYourOra,CAROUSEL_ALBUM,2023-10-14 10:00,7513,-0.36,0.07031,47,-0.6,7466,-0.36,,41524,45676
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CsdmXxANcpb/,Collegiate style ?ëå?íô Prices from ¬£9/??0 #Primark #OOTD,IMAGE,2023-05-20 7:00,7504,-0.36,0.07022,48,-0.6,7456,-0.36,,34376,37813
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/Cri6kC7AJP9/,Choose a look for rocioccamacho ?òç?ëå Prices from ¬£7/?? #PaulaEchevarriaXPrimark #GRWM,reel,2023-04-27 12:01,7491,-0.36,0.0701,28,-0.76,7463,-0.36,,33413,36754
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C11qd3pOCl-/,The sweetest nightwear featuring Disneys Alice In Wonderland ?å∏ ?íú Prices from ¬£11/??3/$15 #PrimarkXDisney #NewArrivals,CAROUSEL_ALBUM,2024-01-08 7:00,7481,-0.36,0.07001,120,0,7361,-0.37,,50034,55038
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Cxn1VgGPU33/,Rainy day uniform: a trench and a cap thebeardtwins ?ëå Prices from ¬£4/?? #Primark #AutumnFashion,CAROUSEL_ALBUM,2023-09-25 13:00,7469,-0.37,0.06989,31,-0.74,7438,-0.36,,36502,40152
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CsGbP-2oW5K/,hannah_briggs is ready to be in the Queen?ôs Court ?´ñ?ëë #Primark,reel,2023-05-11 7:00,7467,-0.37,0.07239,97,-0.19,7370,-0.37,,47675,52442
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Ct6nldztGlp/,Maxi skirts are a summer staple natichualcantara ?§ç  Tiered Maxi Skirt ¬£16/??4 #Primark #AsSeenOn,IMAGE,2023-06-25 10:00,7449,-0.37,0.06971,23,-0.8,7426,-0.36,,29756,32731
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3swOPLuHn7/,The best way to show your mum you appreciate her for Mothers Day... this print ?§ç Prices from ¬£8/9/$11 #Primark,IMAGE,2024-02-23 13:00,7432,-0.37,0.06955,48,-0.6,7384,-0.37,,35561,39117
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CvO9ZS0gOkl/,Styling up our NBA Lakers Cargos ?ñ§?ëå Prices from ¬£10/??2/$14 bethansowerbyy #Primark #NBA #WaysToWear,reel,2023-07-28 4:07,7403,-0.37,0.06928,76,-0.36,7327,-0.37,,42323,46555
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Cwr92Ulx-Nu/,A colour block moment alexincolour ?íô Prices from ¬£16/??8/$20 #PrimarkXDisney,CAROUSEL_ALBUM,2023-09-02 7:00,7392,-0.37,0.06917,101,-0.16,7291,-0.37,,46399,51039
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C0Jo8KyC5BK/,Create your own wreath using our Faux Foliage Single Stems ¬£3/??.50 ??#PrimarkHome #DIY,reel,2023-11-27 8:14,7368,-0.37,0.06895,46,-0.61,7322,-0.37,,37429,41172
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CyiFztENZID/,?îµWe?ôre into Circular Clothing ?îµDesigned with the future in mind we?ôre making clothes that can be worn over and over again. We want our denim to last for as long as possible and then be recycled at the end of their life. All part of our Primark Cares commitment to give clothes a longer life ?ΩüíôPrimark Cares is our commitment to doing better every day - making more sustainable products everyone can afford reducing our impact on the planet and supporting the livelihoods of the people who make our clothes. This is how change looks.?íô,reel,2023-10-18 4:00,7350,-0.38,0.06878,77,-0.36,7273,-0.38,,45045,49549
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CsY-DsIAU_d/,Summer co-ord try on themonoclemuse ?òç You?ôll find the first outfit in our menswear section ?ëå #Primark #OutfitInspo,reel,2023-05-18 11:51,7345,-0.38,0.06873,41,-0.65,7304,-0.37,,37403,41143
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C2-FYd_Cu7p/,Elevated staples for minimalist styling ?íô Prices from ¬£5/??/$7 #Primark,reel,2024-02-05 10:00,7334,-0.38,0.06863,106,-0.11,7228,-0.38,,51965,57161
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CzJJcPKiYr7/,Matching for the whole family ?•∞ ?§Ô∏è Shop our Family Pyjamas in-store now with prices from ¬£5/??.50/$10 #Primark #FamJams,CAROUSEL_ALBUM,2023-11-02 8:02,7332,-0.38,0.06861,87,-0.27,7245,-0.38,,46015,50617
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/Cyi5A9VCGId/,The perfect #OOTD for running errands ?íó Prices from ¬£3/??.50/$3  #Primark #OutfitInspo,reel,2023-10-18 11:29,7328,-0.38,0.06858,43,-0.64,7285,-0.37,,38509,42360
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CpniFprsg11/,3 ways to wear our NBA Lakers Unitard ¬£14/??6/$18 x_carms ?òç #Primark #NBA #WaysToWear,reel,2023-03-10 13:00,7282,-0.38,0.06814,40,-0.66,7242,-0.38,,36760,40436
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CvKH9qSg4IP/,Coolest couple goals ?ñ§ ellenbrockygirl henry__craven Band tees from ¬£9/??0/$12 #Primark,reel,2023-07-26 7:03,7268,-0.38,0.06801,121,0,7147,-0.39,,48773,53650
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CtrfbCWPf3y/,Add a pop of neon to your lingerie ?ß° Prices from ¬£4/??/$6 #Primark #NewArrivals,reel,2023-06-19 13:00,7258,-0.38,0.06792,44,-0.63,7214,-0.38,,36198,39817
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C2SEtpJiYjy/,Workout fits so good they become your daily uniform _millybolt ?®ü§?#Primark #OutfitInspo,reel,2024-01-19 7:48,7243,-0.38,0.06778,33,-0.72,7210,-0.38,,34522,37974
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CyL4dJ3OuId/,Swipe for styling inspo from our Rita Ora X Primark collection ?ëâ ??#ShowYourOra #Primark,CAROUSEL_ALBUM,2023-10-09 13:00,7239,-0.39,0.06774,57,-0.52,7182,-0.38,,42323,46555
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/Cs0xnctMn7s/,Power dressing: Summer edition ?íö The Edit Linen Suit #AsSeenOn msrachelstevens 100% Linen Blazer ¬£35/??0 & 100% Linen Trouser ¬£20/??2 #Primark #TheEdit,reel,2023-05-29 7:00,7218,-0.39,0.06755,59,-0.5,7159,-0.39,,39957,43953
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CxknVM7xU-h/,Getting ready for autumn ?ëå #Primark #Accessories,IMAGE,2023-09-24 7:00,7215,-0.39,0.06752,50,-0.58,7165,-0.39,,32206,35426
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CzyqhRhRBOh/,Festive season essentials ?™©?ñ§ Dress ¬£22/??4/$26 #Primark #ShowYourOra,IMAGE,2023-11-18 10:00,7160,-0.39,0.067,26,-0.78,7134,-0.39,,29596,32555
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CvUa0DQxjIV/,Its a denim on denim moment ?åü?íô Prices from ¬£8/??0 #Primark #OOTD,IMAGE,2023-07-30 7:00,7158,-0.39,0.06698,44,-0.63,7114,-0.39,,31786,34964
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Czld8Fys30I/,Ready for the slopes ?ÑÔ∏è Jacket ¬£50/??5 #Primark,IMAGE,2023-11-13 7:00,7150,-0.39,0.06691,89,-0.26,7061,-0.39,,38568,42425
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/Cra_swVo1ko/,Monday mood: Summer dreaming ?í≠ lynnkelly_ in our new season swim ?î• Prices from ¬£5/??/$7 #Primark #Swim,reel,2023-04-24 10:12,7104,-0.4,0.06648,42,-0.65,7062,-0.39,,34651,38116
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/Cu9CUJQg5BW/,The only acceptable nail colour for today?òå?íó #PrimarkBeauty,reel,2023-07-21 5:03,7102,-0.4,0.06646,36,-0.7,7066,-0.39,,34562,38018
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3nTYKdiN_K/,Taking a moment to appreciate the real wardrobe heroes ??the hard-working seasonal staples ?íû Prices from ¬£3.50/??.50 aideenkate #Primark,reel,2024-02-21 10:14,7098,-0.4,0.06642,75,-0.37,7023,-0.4,,44605,49065
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CzTw_BtNyEk/,tis the season for festive nightwear ?§Ô∏è ?ëâ Prices from ¬£8/??0/$12 #Primark,CAROUSEL_ALBUM,2023-11-06 10:00,7091,-0.4,0.06636,21,-0.82,7070,-0.39,,33845,37229
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CsV4Pnkg1Rn/,Come with josephineslooks to our Bridgerton event ?íó #Primark #Bridgerton,reel,2023-05-17 7:03,7079,-0.4,0.06625,50,-0.58,7029,-0.4,,37799,41579
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CtTdVxeM160/,?úFound Families Are So Much More Than Just Trying To Replace Those You Grew Up With. It?ôs About Accepting Your Past And Growing With New People. It?ôs Accepting You Need Love In A New Way And That You Can Love In A Million More Ways Than You Ever Realized. -Junior UK  #Pride2023 ?åà This year Primark is celebrating five years of collaboration with ILGAWorld the International Lesbian Gay Bisexual Trans and Intersex Association with a donation of ¬£150000. The donation will be used to support ILGA World in their fight for equity and equality of LGBTQI+ people everywhere.,CAROUSEL_ALBUM,2023-06-10 5:00,7070,-0.4,0.06616,156,0.29,6914,-0.41,,52793,58073
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C2VNNXuCP-j/,Cosy girl looks on repeat  _millybolt ?îÅ ?§ç  #Primark #OutfitInspo,reel,2024-01-20 13:00,7052,-0.4,0.06599,31,-0.74,7021,-0.4,,33448,36792
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C2xiIT2CpJu/,susana_megan looking stunning in our Paula Echevarria x Primark collection for our launch event ?§é #Primark,reel,2024-01-31 13:02,7033,-0.4,0.06581,32,-0.73,7001,-0.4,,33515,36866
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CybVOjRs_NR/,Winter wardrobe inspo ?ÑÔ∏è Prices from ¬£3.50 featuring items from our #PrimarkCares range ?ëá ?íôPrimark Cares is our commitment to doing better every day - making more sustainable products everyone can afford reducing our impact on the planet and supporting the livelihoods of the people who make our clothes. This is how change looks.?íô,reel,2023-10-15 13:00,7029,-0.4,0.06578,33,-0.72,6996,-0.4,,35433,38976
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Cyx3MK5uJ_g/,The loungewear options within our Breast Cancer Awareness collection are part of our solidarity range ?íó Our solidarity nightwear set which has been thoughtfully designed using the latest innovations to address the side effects of treatment such as tenderness hot flushes and swelling. The soft moisture-wicking fabric helps keep you as comfortable as possible whether that?ôs on the way to treatment or winding down at home.#BreastCancerAwareness,CAROUSEL_ALBUM,2023-10-24 7:00,7025,-0.4,0.06574,26,-0.78,6999,-0.4,,35185,38704
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/Cs80tbZgk0R/,Create a glowy summer makeup look with tinaprokas using our new-in beauty collection?? Prices from ¬£2/??.50/$3 #PrimarkBeauty #GRWM,reel,2023-06-01 10:02,7005,-0.4,0.06555,62,-0.48,6943,-0.4,,36887,40575
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C2w5nwniWbP/,7 days of LOVE looks lifeinthefashlane ?§Ô∏è?íã Prices from ¬£12/??4/$16 #Primark,reel,2024-01-31 7:08,7001,-0.41,0.06552,106,-0.11,6895,-0.41,,44110,48521
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CqQn2YtAE9g/,Brighter evenings means its finally time to bring out the Spring dresses ?å∏ maddiecidlik #Primark #OutfitInspo,IMAGE,2023-03-26 13:00,6976,-0.41,0.06528,20,-0.83,6956,-0.4,,28273,31100
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C0hC8SjCmIZ/,Present Inspo?éÅ: Giftcards but make them ?®extra??#Primark #DIY,reel,2023-12-06 10:22,6962,-0.41,0.06515,30,-0.75,6932,-0.4,,34101,37512
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CwpwUZLqwxD/,Taking an outfit from Summer ?ëâ Autumn!sophiapathak ?§ç Prices from ¬£5/?? #Primark #WaysToWear,reel,2023-09-01 10:24,6960,-0.41,0.06513,34,-0.71,6926,-0.41,,33119,36431
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CpnIOkGomce/,Hello Spring ?òç?ß° Blazer ¬£22/??4/$26 & Trouser ¬£14/??6/$18 katiepenny #Primark #WaysToWear,reel,2023-03-10 9:15,6957,-0.41,0.0651,57,-0.52,6900,-0.41,,38005,41806
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CuHZBM_gTTT/,Adds frolicking in Central Park to our bucket list ?çÔ∏è ?§ç  chasemarieee #Primark,reel,2023-06-30 9:03,6951,-0.41,0.06505,45,-0.62,6906,-0.41,,34478,37926
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Cvzo9fyO-xa/,Comfort is ?îë Snuddie ¬£18/??0 #Primark #BackToCollege,CAROUSEL_ALBUM,2023-08-11 10:00,6918,-0.41,0.06474,45,-0.62,6873,-0.41,,38999,42899
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C1zaQeYu1A6/,Layering inspo ?íô #Primark #InStoreNow,IMAGE,2024-01-07 10:00,6915,-0.41,0.06471,19,-0.84,6896,-0.41,,27408,30149
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3NNfdguNnq/,Seasonal trend essentials ???íô Prices from ¬£5/??/$7 #Primark,CAROUSEL_ALBUM,2024-02-11 7:00,6885,-0.41,0.06443,45,-0.62,6840,-0.41,,39047,42952
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C3nvSAliALh/,2024 is the year that we?ôre making practical coats a priority ?®ü§?Coat ¬£28/??2/$36 sarita.cu #Primark,reel,2024-02-21 14:16,6872,-0.42,0.06431,35,-0.7,6837,-0.41,,35431,38974
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C2XIyTSMQWi/,POV: Writing our daily affirmations ?§Ô∏è 2 PK Fluffy Socks ¬£3.50/??/$4.50 #Primark,IMAGE,2024-01-21 7:00,6871,-0.42,0.0643,29,-0.75,6842,-0.41,,28525,31377
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CxOFYA8vsCu/,Autumnal newness ?íô Prices from ¬£11/??3 #Primark #NewArrivals,reel,2023-09-15 13:00,6856,-0.42,0.06416,33,-0.72,6823,-0.41,,32762,36038
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CvpYHhWIH7M/,Summer vacay fit inspo bayliebleu ?ÄÔ∏?#Primark #SummerFashion,reel,2023-08-07 10:21,6846,-0.42,0.06406,81,-0.32,6765,-0.42,,44144,48559
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C0ovNVns01s/,Comment below where youd wear this look ?òç ?ëá  Jumper ¬£15/??7/$19 & Boots ¬£24/??8/$30 #Primark #OOTD,IMAGE,2023-12-09 10:00,6843,-0.42,0.06404,51,-0.57,6792,-0.42,,32978,36276
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CqqLpRrgwhT/,Spring staples ready for the weekend lydiabright ?íê?íô Kids Prices from ¬£6/??/$9 primark.kids #Spring,reel,2023-04-05 11:20,6839,-0.42,0.064,80,-0.33,6759,-0.42,,38258,42083
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CpclniVMASB/,Spring has sprung with our latest Disneys Bambi PJs & stationary accessories ?å∑ #Primark #Bambi,IMAGE,2023-03-06 7:00,6833,-0.42,0.06396,55,-0.54,6778,-0.42,,33055,36360
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CryXTF7gVrD/,Holiday outfit planning ?å¥?ÄÔ∏?Prices from ¬£4/??/$6 with swimwear made using a minimum of 50% recycled polyester?íô #PrimarkCares #Swim,reel,2023-05-03 12:01,6822,-0.42,0.06384,52,-0.56,6770,-0.42,,37222,40945
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CpXwoKLsKAV/,Spend Saturday afternoon with lynnkelly_ ?§Ô∏è Shop the look with prices from ¬£9/??1/$14 #Primark #OutfitInspo,reel,2023-03-04 10:00,6816,-0.42,0.0638,36,-0.7,6780,-0.42,,34109,37520
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C2FwbLfM3uJ/,Sundays are for lounging ?íô Slippers ¬£9/??1/$12 & PJ Set ¬£15/17/$19 #Primark,IMAGE,2024-01-14 13:00,6806,-0.42,0.06369,49,-0.59,6757,-0.42,,30841,33925
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CxfyWsDOTiW/,Swipe ?ëâ for a closer look thebeardtwins Prices from ¬£2.50/??.50 #Primark #OutfitInspo,CAROUSEL_ALBUM,2023-09-22 10:00,6806,-0.42,0.06369,52,-0.56,6754,-0.42,,36580,40238
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CvKw1yHt1BB/,Two ways to wear stripes ?ëâ ?§ç?íô Prices from ¬£3/??.50 #Primark #WaysToWear,CAROUSEL_ALBUM,2023-07-26 13:00,6800,-0.42,0.06363,38,-0.68,6762,-0.42,,34850,38335
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CuCqk4atkpl/,Weve got heart eyes over this set ?òç ?íó Prices from ¬£4/??/$6 #Primark #InStoreNow,IMAGE,2023-06-28 13:00,6787,-0.42,0.06351,18,-0.85,6769,-0.42,,26419,29061
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CtHJHeegSCu/,A week of vacay looks with junabanda_ ?ÄÔ∏èPrices from ¬£2/??.50/$3.50 #Primark #OutfitInspo,reel,2023-06-05 10:13,6787,-0.42,0.06351,31,-0.74,6756,-0.42,,32121,35333
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CppdmCxMyxj/,Spring is calling our name with this fit ?òç Prices from ¬£4/??/$6 #Primark #NewIn,IMAGE,2023-03-11 7:00,6782,-0.42,0.06347,23,-0.8,6759,-0.42,,28030,30832
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CuMpKWrNv1d/,Our two loves: satin and tie-dye ?òç Prices from ¬£7/??/$10 #Primark #Nightwear #ComingSoon,IMAGE,2023-07-02 10:00,6761,-0.43,0.06327,47,-0.6,6714,-0.42,,30962,34058
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C3idDKvpwx4/,Todays fit ?ëå ?íô Cardigan ¬£15/??7 #Primark #OutfitInspo,CAROUSEL_ALBUM,2024-02-19 13:00,6756,-0.43,0.06322,36,-0.7,6720,-0.42,,36567,40224
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C0eIi9HM_Z8/,As Seen On...The red carpet ?òç ?§Ô∏è Come behind the scenes as Rita gets ready for The Fashion Awards. Just in time for party season you can now shop Rita?ôs statement-making dress exclusively available to buy on Click + Collect via the link in our bio and on sale in selected Primark stores. All proceeds from the ¬£50 dresses go to Breast Cancer Now. #Primark #BehindTheScenes,reel,2023-12-05 7:10,6739,-0.43,0.06306,82,-0.31,6657,-0.43,,42749,47023
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C0cIWTsibtc/,Come shop with jackogrodowczyk to find Christmas gifts for his whole family ?éÅ?éÑ ?ìçGaleria M≈Çociny Warsaw#Primark #InStoreNow,reel,2023-12-04 12:30,6718,-0.43,0.06287,37,-0.69,6681,-0.43,,34375,37812
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C1mN8pEiQ-H/,Couples outfit inspo ?òç imankhamissa #Primark #WinterFashion,reel,2024-01-02 7:02,6712,-0.43,0.06281,426,2.54,6286,-0.46,,61757,67933
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CqOJ8fiMgXR/,Trending now: Yellow satin nightwear ?åº ?íõ Prices from ¬£5/??/$7 #Primark #Trending,CAROUSEL_ALBUM,2023-03-25 14:00,6676,-0.43,0.06247,26,-0.78,6650,-0.43,,33419,36761
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CuhQT2gNoeO/,Everyday wardrobe essentials ?§ç Discover our range of quality staples for a wardrobe refresh. From biker jackets and trench coats to simple but stylish t-shirts and shirts. Shop in-store with prices from ¬£14/??6/$18 #Primark,reel,2023-07-10 10:07,6663,-0.43,0.06235,43,-0.64,6620,-0.43,,33327,36660
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Cq8ZX07uDvX/,We ?ß° a colour pop for Spring styled.daisy Shop the look with prices from ¬£2.50/??.50/$4 #Primark #OutfitInspo,CAROUSEL_ALBUM,2023-04-12 13:00,6654,-0.43,0.06227,45,-0.62,6609,-0.43,,34356,37792
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CslpwDJg1Nm/,Get dressed with chloekoyce to attend the Disney Wonder of Friendship: The Experience ???§Ô∏è #PrimarkXDisney #WonderOfFriendship,reel,2023-05-23 10:04,6651,-0.43,0.06224,61,-0.49,6590,-0.43,,38017,41819
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Cp-YknQgqo6/,Todays agenda: a coffee date together katiepenny ?§ç  Prices from ¬£10/??2/$14 #Primark #OutfitInspo,CAROUSEL_ALBUM,2023-03-19 11:00,6631,-0.44,0.06205,26,-0.78,6605,-0.43,,33052,36357
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CteE0fhIPsk/,Couples who share clothes bethansowerbyy & cordell_mclean ?òç?ëå This range is made in partnership with innovative sustainable textile producer - Recover?? Made using Recover?ôs unique RColorBlend fibre - a combination of recycled cotton from textile waste and low impact dyed recycled polyester removing the need for garment dye. #PrimarkCares ?íôPrimark Cares is our commitment to doing better every day - making more sustainable products everyone can afford reducing our impact on the planet and supporting the livelihoods of the people who make our clothes. This is how change looks.?íô,reel,2023-06-14 7:58,6598,-0.44,0.06174,65,-0.45,6533,-0.44,,35911,39503
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Cv2iXEEO4Y8/,Swipe for saturday outfit inspo ?ëâ ?íö ?§ç whatwegandidnext  Prices from ¬£2.50/??.50 #Primark,CAROUSEL_ALBUM,2023-08-12 13:00,6588,-0.44,0.06326,48,-0.6,6540,-0.44,,38059,41865
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/Cvz_S_SN7-j/,Its giving varsity ?íô Prices from ¬£12/??4/$16 #Primark,reel,2023-08-11 13:15,6588,-0.44,0.06165,19,-0.84,6569,-0.44,,30766,33843
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C2aWyTmMCYJ/,Outfit inspo to brighten up the January blues ?íì Prices from ¬£9/??1/$14 #Primark Trench Coat made using a minimum of 50% recycled polyester #PrimarkCares,IMAGE,2024-01-22 13:00,6584,-0.44,0.06161,34,-0.71,6550,-0.44,,28126,30938
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C0AE21FivQy/,Christmas market season is here ?§Ô∏è Help franki.dammone find a cosy outfit #Primark #OutfitInspo,reel,2023-11-23 15:01,6575,-0.44,0.06153,62,-0.48,6513,-0.44,,36833,40517
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Cz30GzOxZw-/,Make a statement this festive season ?åπ Heels ¬£18/??2/$24 #Primark #ShowYourOra,IMAGE,2023-11-20 10:00,6568,-0.44,0.06146,54,-0.55,6514,-0.44,,30824,33906
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CwfHBk7odIk/,Walking into a new week like ?ëâ ??Prices from ¬£2.50/??.50 chasemarieee #Primark,reel,2023-08-28 7:10,6548,-0.44,0.06128,49,-0.59,6499,-0.44,,36577,40234
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CtoRb4XtuO2/,Were loving these timeless stripes ?§ç Maternity Pjs from ¬£8/??0 available in selected stores #Primark,CAROUSEL_ALBUM,2023-06-18 7:00,6539,-0.44,0.06119,19,-0.84,6520,-0.44,,30653,33718
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CrOU9i-AJN4/,3 looks from our #PaulaEchevarriaXPrimark collection styled by xlaliabenchelef ?òç Prices from ¬£5/?? #Primark #OutfitInspo,reel,2023-04-19 12:08,6528,-0.44,0.06109,41,-0.65,6487,-0.44,,31697,34866
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CvuKxKWOJg2/,Three ways to style our Cargo Midi Skirt ¬£16/??8/$20 ?ñ§ ?ëâ #Primark #WaysToWear,CAROUSEL_ALBUM,2023-08-09 7:00,6526,-0.45,0.06107,48,-0.6,6478,-0.44,,37816,41598
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/Cty5jJGg2LD/,Save for holiday outfit ideas juju.stylez ?å¥ ?§ç #Primark,reel,2023-06-22 10:03,6504,-0.45,0.06086,54,-0.55,6450,-0.45,,34078,37485
primark,https://www.instagram.com/primark,https://www.instagram.com/p/C1Ww68Xu4Lm/,POV: Off to spend my Primark gift card chasemarieee ?òç #Primark #OutfitInspo,CAROUSEL_ALBUM,2023-12-27 7:00,6497,-0.45,0.0608,29,-0.75,6468,-0.44,,33276,36604
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/CqkmPEKo6zr/,We?ôve caught up with pau_eche to check out some of her favourites from her latest collection ?ß°??#PaulaEchevarriaXPrimark #Primark,reel,2023-04-03 7:12,6494,-0.45,0.06077,55,-0.54,6439,-0.45,,33361,36697
primark,https://www.instagram.com/primark,https://www.instagram.com/reel/C37oM2fCFUU/,What Disney Munchlings products are in our bag ???õç #Primark #PrimarkXDisney,reel,2024-02-29 7:39,6484,-0.45,0.06068,42,-0.65,6442,-0.45,,35281,38809
primark,https://www.instagram.com/primark,https://www.instagram.com/p/Cy-2BZyuhlG/,The Grinch has been causing mischief with our Christmas tree ?§î  #Primark #GrinchOnTheGram,IMAGE,2023-10-29 8:00,6466,-0.45,0.06051,26,-0.78,6440,-0.45,,27796,30575
primark,https://www.instagram.com/primark,https://www.instagram.com/p/CrL2JNxr-zD/,PSA: Disneys Stitch summer nightwear has landed ?èùÔ∏?Prices from ¬£6/?? ?ß° #PrimarkXDisney #InStoreNow,IMAGE,2023-04-18 13:00,6465,-0.45,0.0605,46,-0.61,6419,-0.45,,28477,31324
