Profile,Type, sqrt_engagement , Time_Frame , Num_Viral_Posts , Followers , Quarter , Comments , Likes 
printful,CAROUSEL_ALBUM,9.591663047, - , - , 0-500K , 3 , 132 , 149 
printful,reel,18.97366596, - , - , 0-500K , 3 , 132 , 149 
printful,reel,9.219544457, - , - , 0-500K , 3 , 132 , 149 
printful,reel,26.40075756, - , - , 0-500K , 3 , 132 , 149 
printful,reel,20.73644135, - , - , 0-500K , 3 , 132 , 149 
printful,reel,17.2626765, - , - , 0-500K , 3 , 132 , 149 
printful,reel,13.60147051, - , - , 0-500K , 3 , 132 , 149 
printful,reel,14.83239697, - , - , 0-500K , 3 , 132 , 149 
printful,reel,14.83239697, - , - , 0-500K , 3 , 132 , 149 
printful,reel,16.64331698, - , - , 0-500K , 3 , 132 , 149 
printful,reel, 7 , - , - , 0-500K , 3 , 132 , 149 
printful,reel,14.93318452, - , - , 0-500K , 3 , 132 , 149 
printful,reel,15.49193338, - , - , 0-500K , 3 , 132 , 149 
printful,reel,11.74734012, - , - , 0-500K , 3 , 132 , 149 
printful,CAROUSEL_ALBUM, 9 , - , - , 0-500K , 3 , 132 , 149 
printful,reel,11.78982612, - , - , 0-500K , 3 , 132 , 149 
printful,reel, 7 , - , - , 0-500K , 3 , 132 , 149 
printful,reel,16.61324773, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,10.09950494, 1 , - , 0-500K , 3 , 132 , 149 
printful,CAROUSEL_ALBUM,7.681145748, 1 , - , 0-500K , 3 , 132 , 149 
printful,CAROUSEL_ALBUM,11.13552873, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel, 10 , 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,17.8325545, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,11.26942767, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,9.539392014, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,3.872983346, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,10.58300524, 1 , - , 0-500K , 3 , 132 , 149 
printful,CAROUSEL_ALBUM,15.71623365, 1 , - , 0-500K , 3 , 132 , 149 
printful,CAROUSEL_ALBUM,14.6628783, 1 , - , 0-500K , 3 , 132 , 149 
printful,CAROUSEL_ALBUM,9.055385138, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel, 8 , 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,17.08800749, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,9.539392014, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel, 14 , 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,10.90871211, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,13.07669683, 1 , - , 0-500K , 3 , 132 , 149 
printful,reel,9.486832981, 1 , - , 0-500K , 3 , 132 , 149 
skims,reel,123.7376256, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,123.7416664, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,60.5309838, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,75.94076639, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,65.22269544, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,117.5031914, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,68.87670143, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,52.1823725, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel, 66 , - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,173.031789, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,86.61985915, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,102.2448043, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE,61.99193496, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,139.7175723, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,80.69076775, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,87.16077099, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,53.87949517, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE,70.73188814, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel, 83 , - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,51.45872132, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,64.43601477, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,71.65193647, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,126.9369922, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,64.16385275, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,88.50988645, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,62.05642594, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,53.36665626, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel, 80 , 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,48.49742261, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,59.48949487, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,42.40283009, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,53.76802024, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,83.92854103, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE,57.72347876, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,52.27810249, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,43.87482194, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,112.3476747, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,78.75912646, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,57.7754273, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,81.65169931, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel, 85 , - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,56.30275304, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,74.92663078, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,60.06662967, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,121.2353084, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,125.5985669, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,110.936919, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,137.3753981, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE,168.3478542, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM, 188 , - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,113.5913729, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,187.0962319, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE, 87 , - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,142.7620398, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,90.27735043, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE,137.4299822, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE,85.25256594, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,125.5826421, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE,100.6280279, - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel, 84 , - , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,82.15838363, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel, 72 , 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,58.62593283, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,96.2236977, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,60.3158354, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel, 63 , 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,59.27900134, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,51.73973328, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,55.6596802, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,92.86010984, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,108.4389229, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,67.34240863, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,89.21322772, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,66.70832032, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,118.3765179, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,67.05967492, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE,51.93264869, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel, 114 , 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,68.21290201, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,reel,113.1105654, 1 , - , 2000K+ , 3 , 206 ," 26,121 "
skims,IMAGE,173.9626397, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,79.67433715, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,239.255094, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,97.02061637, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,172.8554309, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,114.7736904, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,IMAGE,135.4547895, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,137.6807902, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,IMAGE,99.81983771, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,139.7998569, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,IMAGE,179.0586496, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,140.3958689, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,IMAGE,72.18032973, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,IMAGE, 82 , - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,105.0809212, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,110.5667219, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,134.4618905, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,63.07931515, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel, 68 , - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,51.94227565, - , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,125.1039568, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,66.3098786, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,59.67411499, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,135.5138369, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,90.06664199, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel, 82 , 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,93.57884376, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel, 62 , 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,59.76621119, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,72.04165462, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM, 80 , 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,49.93996396, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,79.56758134, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,60.90976933, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,120.6855418, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,56.96490147, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,63.74166612, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,83.60621986, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,52.93392107, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,reel,77.50483856, 1 , - , 2000K+ , 2 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,72.6704892, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM, 68 , - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,102.3621024, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,113.2519316, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,IMAGE,77.30459236, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel, 83 , - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,135.6945098, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,221.0045248, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,79.59271323, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,69.61321714, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,88.06815543, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,72.55342859, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,59.37171044, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,IMAGE,72.64984515, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,95.62949336, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,143.763695, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,IMAGE,56.04462508, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,IMAGE,74.28997241, - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM, 62 , - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM, 64 , - , - , 2000K+ , 1 , 206 ," 26,121 "
skims,IMAGE, 57 , 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,92.80624979, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,72.62231062, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,61.91122677, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,74.65252842, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,236.8163846, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,81.03085832, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,138.1376125, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,IMAGE,170.4142013, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,108.3420509, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,64.01562309, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,59.31273051, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,87.28688332, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,45.43126677, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,54.67174773, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,131.8749408, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,39.72404813, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,CAROUSEL_ALBUM,70.45565982, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,reel,38.39270764, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
skims,IMAGE,93.73366524, 1 , - , 2000K+ , 1 , 206 ," 26,121 "
primark,reel,104.885652, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,66.79071792, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,111.4629983, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,IMAGE,80.15609771, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel, 78 , - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel, 90 , - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,66.96267617, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel, 57 , - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,65.90144156, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,60.57227088, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM, 94 , - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel, 59 , - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,141.6050847, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,112.9468902, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,IMAGE,88.81441324, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel, 67 , - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,57.11392125, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,59.27056605, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,90.06109038, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,134.669967, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,45.88027899, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,52.54521862, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,79.79974937, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,104.5514228, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,67.02238432, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,94.47221814, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,104.2209192, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,56.02677931, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,59.86651819, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,127.9882807, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,159.9718725, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,179.0502723, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,139.1581834, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,95.07365566, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,IMAGE,90.26073343, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,97.69851585, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM, 67 , 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,78.85429601, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,72.64984515, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,85.97674104, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,53.47896783, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,62.43396512, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,69.50539547, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,IMAGE,108.5403151, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,99.10095862, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,IMAGE,68.64400921, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,106.5082156, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,70.32069397, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,94.26558227, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,107.6057619, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,84.95881355, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,73.24616031, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,52.72570531, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,164.4293161, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,57.8964593, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,60.90976933, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,66.03029608, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,132.0075755, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,63.46652661, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,58.05170109, - , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,64.31174076, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,83.69587803, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,76.62245102, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,44.22668877, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,100.8365013, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,IMAGE,102.3572176, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,75.49834435, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,64.32728814, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,126.9094165, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,116.9444312, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,104.6852425, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,103.5857133, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,IMAGE,137.8912615, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,82.38325072, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,130.678996, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,CAROUSEL_ALBUM,60.058305, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,56.32938842, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,IMAGE,110.4943437, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,45.50824101, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
primark,reel,119.2140931, 1 , - , 1000-1500K , 2 , 106 ," 10,194 "
adidasoriginals,CAROUSEL_ALBUM,177.3640324, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,CAROUSEL_ALBUM,163.1839453, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,CAROUSEL_ALBUM,161.322658, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,CAROUSEL_ALBUM,173.1357849, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,CAROUSEL_ALBUM,174.8770997, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,CAROUSEL_ALBUM,171.7236151, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,CAROUSEL_ALBUM,207.8701518, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,reel,161.49613, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,reel,139.4130553, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,reel,163.9085111, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,123.604207, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,235.5461738, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,139.1617764, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,105.5130324, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,192.3044461, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,104.297651, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,120.8511481, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,163.9451128, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,102.9223008, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,reel,361.8839593, - , - , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,153.1110708, 1 , 2 , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,116.1938036, 1 , 2 , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,203.7473926, 1 , 2 , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,IMAGE,123.3936789, 1 , 2 , 2000K+ , 3 , 291 ," 33,683 "
adidasoriginals,reel,132.7102106, 1 , 2 , 2000K+ , 4 , 295 ," 43,890 "
adidasoriginals,CAROUSEL_ALBUM,154.7320264, 1 , 2 , 2000K+ , 4 , 295 ," 43,890 "
adidasoriginals,CAROUSEL_ALBUM,173.8648901, 1 , 2 , 2000K+ , 4 , 295 ," 43,890 "
adidasoriginals,reel,248.3344519, 1 , 2 , 2000K+ , 4 , 295 ," 43,890 "
adidasoriginals,reel,179.7080966, 1 , 2 , 2000K+ , 4 , 295 ," 43,890 "
